ID_Cliente;Nome;Sexo;Idade; Renda_Mensal ;Data_Cadastro;Estado_Civil
6694;Ana Lívia Lopes;M;60;5776.72;2025-11-13 00:00:00+00:00;Divorciado
6695;Sr. Breno Almeida;M;73;10776.07;2022-07-20 00:00:00+00:00;Solteiro
6696;Otávio Martins;F;20;4878.36;2023-12-03 00:00:00+00:00;Divorciado
6697;Calebe Oliveira;F;58;8791.86;2023-01-22 00:00:00+00:00;Casado
6698;Felipe Rezende;M;53;22109.96;2022-06-13 00:00:00+00:00;Casado
6699;Srta. Helena Pires;M;53;1393.96;2022-02-10 00:00:00+00:00;Divorciado
6700;João Pedro Ribeiro;M;0;17836.29;2023-04-25 00:00:00+00:00;Solteiro
6701;Gabriela Correia;M;52;24335.4;2025-08-08 00:00:00+00:00;Divorciado
6702;Camila Ferreira;M;0;22818.74;2021-12-22 00:00:00+00:00;Solteiro
6703;Sr. Matheus Almeida;M;75;19373.52;2022-08-31 00:00:00+00:00;Divorciado
6704;Emanuelly Lopes;F;42;23685.31;2025-06-17 00:00:00+00:00;Casado
6705;Nathan Azevedo;M;55;24812.8;2023-07-08 00:00:00+00:00;Solteiro
6706;Benjamin Vieira;M;47;18665.73;2022-07-12 00:00:00+00:00;Divorciado
6707;Maria Julia Silva;F;72;20751.84;2023-10-21 00:00:00+00:00;Solteiro
6708;Paulo Almeida;M;37;15093.3;2025-12-10 00:00:00+00:00;Divorciado
6709;Caio Vieira;F;59;16789.21;2023-10-10 00:00:00+00:00;Divorciado
6710;Maysa Sales;M;67;19618.01;2024-07-05 00:00:00+00:00;Solteiro
6711;Yasmin Vieira;F;47;21316.54;2021-09-30 00:00:00+00:00;Solteiro
6712;Olivia Viana;M;59;13472.23;2025-03-24 00:00:00+00:00;Divorciado
6713;Luiz Henrique da Conceição;M;40;8844.07;2021-09-23 00:00:00+00:00;Divorciado
6714;Enzo Ribeiro;M;55;10943.27;2026-01-17 00:00:00+00:00;Casado
6715;Nicolas Ramos;F;22;11400.59;2021-09-05 00:00:00+00:00;Divorciado
6716;Sr. Guilherme Alves;M;47;15380.0;2021-09-06 00:00:00+00:00;Divorciado
6717;Maria Alice Barros;F;72;7465.57;2023-04-19 00:00:00+00:00;Divorciado
6718;Marcela da Conceição;M;48;16106.76;2025-06-06 00:00:00+00:00;Divorciado
6719;Davi Lucas da Rosa;F;35;15168.33;2025-01-04 00:00:00+00:00;Solteiro
6720;Vitor Gabriel Souza;M;53;22889.32;2021-05-25 00:00:00+00:00;Divorciado
6721;João Guilherme Lopes;M;74;12939.34;2023-01-02 00:00:00+00:00;Solteiro
6722;Carlos Eduardo Costa;M;40;12072.58;2021-12-25 00:00:00+00:00;Solteiro
6723;Ana Lívia da Mata;M;66;16850.79;2026-05-18 00:00:00+00:00;Casado
6724;Levi da Mata;M;39;9383.47;2022-02-21 00:00:00+00:00;Divorciado
6725;Evelyn Melo;no value;62;17564.19;2021-11-28 00:00:00+00:00;Casado
6726;Dr. Francisco Cardoso;M;39;17730.57;2024-06-26 00:00:00+00:00;Divorciado
6727;Benício Silva;M;35;17948.51;2021-06-10 00:00:00+00:00;Casado
6728;Bruno Carvalho;F;61;2084.66;2026-03-14 00:00:00+00:00;Solteiro
6729;Raul Oliveira;M;43;22531.34;2023-04-24 00:00:00+00:00;Casado
6730;Valentina Viana;F;21;15991.54;2024-02-11 00:00:00+00:00;Casado
6731;Sabrina Carvalho;M;71;8036.88;2024-11-17 00:00:00+00:00;Casado
6732;Marina Souza;M;61;13847.93;2024-07-30 00:00:00+00:00;Casado
6733;Carlos Eduardo Carvalho;M;72;19868.79;2022-10-08 00:00:00+00:00;Solteiro
6734;Luigi Silva;no value;59;12152.85;2021-07-24 00:00:00+00:00;Divorciado
6735;Kaique Rezende;no value;74;19642.34;2024-03-08 00:00:00+00:00;Solteiro
6736;Ana Porto;F;74;9393.01;2026-01-09 00:00:00+00:00;Solteiro
6737;Davi Lucas Gomes;M;50;21405.56;2025-07-09 00:00:00+00:00;Casado
6738;Benício da Cunha;F;26;9098.34;2022-12-07 00:00:00+00:00;Casado
6739;Maitê Alves;F;19;18448.28;2022-12-11 00:00:00+00:00;Casado
6740;Lucca da Cunha;F;51;5193.73;2025-11-25 00:00:00+00:00;Casado
6741;Maria Alice Costa;M;20;2420.27;2024-07-02 00:00:00+00:00;Solteiro
6742;Gabrielly Fernandes;F;72;7133.96;2023-06-27 00:00:00+00:00;Casado
6743;Henrique Teixeira;F;58;16114.92;2022-12-02 00:00:00+00:00;Divorciado
6744;Lívia Fogaça;M;62;17839.76;2026-03-24 00:00:00+00:00;Casado
6745;Letícia Ramos;M;48;2160.85;2022-04-15 00:00:00+00:00;Divorciado
6746;Benjamin da Costa;M;55;10574.86;2022-03-25 00:00:00+00:00;Solteiro
6747;Caio Monteiro;F;59;15880.8;2025-12-01 00:00:00+00:00;Casado
6748;Francisco Azevedo;M;60;5744.67;2023-08-29 00:00:00+00:00;Divorciado
6749;Olivia Cavalcanti;no value;72;24090.55;2025-04-29 00:00:00+00:00;Casado
6750;Pedro Lucas Moura;M;63;17706.34;2025-03-25 00:00:00+00:00;Casado
6751;Ian Correia;M;42;2428.13;2023-11-21 00:00:00+00:00;Casado
6752;Bruna Pereira;F;56;4894.96;2023-07-29 00:00:00+00:00;Solteiro
6753;Eduarda Melo;F;48;7218.87;2022-07-19 00:00:00+00:00;Divorciado
6754;Pedro Araújo;F;62;23774.17;2022-07-13 00:00:00+00:00;Divorciado
6755;Nicolas Nascimento;F;58;18747.95;2022-03-10 00:00:00+00:00;Divorciado
6756;Enzo Novaes;F;37;0.0;2021-07-29 00:00:00+00:00;Casado
6757;Cauê da Mota;M;68;15915.82;2024-02-14 00:00:00+00:00;Divorciado
6758;Maria Cecília Freitas;F;71;0.0;2023-10-27 00:00:00+00:00;Solteiro
6759;Sr. Renan da Rocha;M;26;24829.31;2021-11-12 00:00:00+00:00;Solteiro
6760;Vinicius Lopes;M;26;22779.02;2023-11-19 00:00:00+00:00;Divorciado
6761;Stella da Conceição;F;52;19347.92;2024-12-04 00:00:00+00:00;Casado
6762;Ana Farias;M;58;0.0;2021-12-08 00:00:00+00:00;Divorciado
6763;João Pedro Martins;F;73;6190.97;2025-09-04 00:00:00+00:00;Divorciado
6764;Ian Moura;F;24;5270.97;2025-03-20 00:00:00+00:00;Solteiro
6765;Gabriela Martins;M;30;0.0;2025-09-24 00:00:00+00:00;Casado
6766;Giovanna Viana;F;40;8798.26;2023-01-02 00:00:00+00:00;Casado
6767;Ian Alves;M;69;17846.97;2025-08-17 00:00:00+00:00;Casado
6768;Juan Martins;F;56;4188.33;2022-03-06 00:00:00+00:00;Casado
6769;Luiz Fernando Jesus;M;24;0.0;2023-01-19 00:00:00+00:00;Divorciado
6770;Gustavo Henrique Pereira;M;20;24102.53;2022-04-30 00:00:00+00:00;Solteiro
6771;Rafael da Paz;F;35;0.0;2024-02-21 00:00:00+00:00;Casado
6772;Murilo Jesus;F;31;7046.19;2026-03-08 00:00:00+00:00;Casado
6773;Lucas Monteiro;M;55;0.0;2021-09-29 00:00:00+00:00;Divorciado
6774;Ian da Luz;M;24;9767.68;2026-01-31 00:00:00+00:00;Divorciado
6775;André da Conceição;M;40;21536.22;2023-02-13 00:00:00+00:00;Solteiro
6776;Lorenzo Freitas;F;20;7465.06;2021-10-13 00:00:00+00:00;Divorciado
6777;Dr. Luiz Felipe Novaes;F;21;16277.31;2022-11-20 00:00:00+00:00;Solteiro
6778;Noah das Neves;F;27;22078.46;2025-11-15 00:00:00+00:00;Casado
6779;Sophia Lima;F;69;20555.82;2022-01-19 00:00:00+00:00;Solteiro
6780;Ana Lívia Ramos;M;32;15784.82;2024-02-11 00:00:00+00:00;Solteiro
6781;Ana Beatriz Moraes;M;48;9858.22;2022-01-21 00:00:00+00:00;Divorciado
6782;Davi Luiz Nunes;M;66;10102.33;2021-11-21 00:00:00+00:00;Divorciado
6783;Beatriz da Cunha;M;39;9910.4;2021-08-06 00:00:00+00:00;Casado
6784;João Felipe da Rosa;M;51;19529.27;2023-11-13 00:00:00+00:00;Divorciado
6785;Beatriz Caldeira;F;37;0.0;2022-01-04 00:00:00+00:00;Casado
6786;Eloah Duarte;F;49;18132.25;2023-06-02 00:00:00+00:00;Solteiro
6787;Maria Clara Monteiro;M;47;16045.2;2023-10-24 00:00:00+00:00;Divorciado
6788;Rafael Martins;F;18;8434.77;2025-11-19 00:00:00+00:00;Casado
6789;Maria Cecília Caldeira;F;18;9128.91;2021-08-11 00:00:00+00:00;Divorciado
6790;Pedro Miguel Duarte;M;59;10665.84;2025-10-09 00:00:00+00:00;Divorciado
6791;Leandro da Mota;no value;28;6006.54;2026-02-10 00:00:00+00:00;Casado
6792;Sra. Ana Júlia da Paz;F;33;0.0;2023-10-05 00:00:00+00:00;Divorciado
6793;Alexandre Cardoso;F;71;21330.12;2024-05-13 00:00:00+00:00;Divorciado
6794;Breno Pires;M;66;17185.4;2022-08-30 00:00:00+00:00;Solteiro
6795;Carlos Eduardo Martins;M;71;4864.87;2024-02-16 00:00:00+00:00;Casado
6796;Yago Ramos;F;61;21578.73;2024-09-29 00:00:00+00:00;Solteiro
6797;João Miguel Oliveira;F;39;8291.13;2024-08-12 00:00:00+00:00;Solteiro
6798;Emilly Lima;no value;19;4738.19;2024-02-16 00:00:00+00:00;Divorciado
6799;João Lucas Almeida;M;30;4280.02;2021-11-24 00:00:00+00:00;Divorciado
6800;Ana Vitória Costa;M;34;16962.57;2021-07-10 00:00:00+00:00;Casado
6801;Augusto Araújo;M;63;23382.12;2022-03-29 00:00:00+00:00;Casado
6802;Daniel Pires;F;25;16341.99;2023-07-26 00:00:00+00:00;Casado
6803;João Felipe Nogueira;F;44;18699.02;2025-12-27 00:00:00+00:00;Casado
6804;Maria Rodrigues;F;47;0.0;2024-11-22 00:00:00+00:00;Casado
6805;Alexia Fogaça;M;18;16478.14;2023-10-30 00:00:00+00:00;Solteiro
6806;Elisa Cardoso;M;42;2503.05;2023-07-08 00:00:00+00:00;Casado
6807;Clara da Rosa;F;45;0.0;2026-02-18 00:00:00+00:00;Divorciado
6808;Lívia Moura;M;45;5651.05;2022-08-07 00:00:00+00:00;Solteiro
6809;Lívia Pires;F;63;11921.25;2024-05-02 00:00:00+00:00;Casado
6810;Lavínia Gomes;F;30;23723.0;2022-02-09 00:00:00+00:00;Solteiro
6811;Felipe Cunha;M;29;24800.33;2024-10-22 00:00:00+00:00;Divorciado
6812;Rodrigo Ferreira;M;30;13102.44;2025-11-22 00:00:00+00:00;Casado
6813;Murilo Dias;M;0;4640.24;2025-01-28 00:00:00+00:00;Divorciado
6814;Vicente Rezende;M;74;18314.42;2025-02-26 00:00:00+00:00;Solteiro
6815;Mirella Ferreira;F;28;5615.49;2026-04-04 00:00:00+00:00;Solteiro
6816;Sr. João Vitor da Costa;M;51;17035.15;2024-11-02 00:00:00+00:00;Divorciado
6817;Srta. Bruna Barbosa;F;20;7853.1;2025-05-09 00:00:00+00:00;Solteiro
6818;Sra. Maria Fernanda da Paz;F;35;3887.9;2024-07-03 00:00:00+00:00;Solteiro
6819;João Pedro Correia;M;31;18233.18;2025-11-18 00:00:00+00:00;Casado
6820;Davi Luiz Costa;M;0;22754.38;2023-09-09 00:00:00+00:00;Divorciado
6821;Kaique Porto;F;39;0.0;2025-08-24 00:00:00+00:00;Casado
6822;Cauê Mendes;M;40;20445.19;2021-08-10 00:00:00+00:00;Casado
6823;Maria Costa;M;18;1335.12;2021-09-09 00:00:00+00:00;Solteiro
6824;Carlos Eduardo Fernandes;F;56;20558.62;2023-05-26 00:00:00+00:00;Divorciado
6825;Dr. Enzo Gabriel Monteiro;F;64;16196.53;2021-12-22 00:00:00+00:00;Casado
6826;Manuela Cunha;M;65;9928.24;2021-05-25 00:00:00+00:00;Divorciado
6827;Davi Vieira;F;54;4445.81;2025-07-06 00:00:00+00:00;Solteiro
6828;Davi Lucas Peixoto;M;65;5310.56;2023-06-22 00:00:00+00:00;Solteiro
6829;Emilly Duarte;F;75;0.0;2022-10-27 00:00:00+00:00;Solteiro
6830;Maria Eduarda Rezende;F;40;18784.97;2026-03-08 00:00:00+00:00;Solteiro
6831;Daniel Melo;F;46;11216.97;2025-04-03 00:00:00+00:00;Divorciado
6832;Ana Beatriz Martins;F;21;18787.45;2023-12-11 00:00:00+00:00;Divorciado
6833;Vitória Oliveira;F;70;7545.95;2022-05-21 00:00:00+00:00;Casado
6834;Vinicius Moura;M;19;11438.18;2024-01-11 00:00:00+00:00;Casado
6835;Pedro Lucas Castro;F;58;0.0;2024-05-03 00:00:00+00:00;Solteiro
6836;Dr. João Pedro Gonçalves;M;48;2894.46;2025-03-03 00:00:00+00:00;Solteiro
6837;Mariana Lima;M;20;15686.98;2021-05-25 00:00:00+00:00;Casado
6838;Daniel da Cruz;M;57;22945.7;2024-03-21 00:00:00+00:00;Divorciado
6839;Luana Correia;M;28;24795.24;2024-08-25 00:00:00+00:00;Solteiro
6840;Maria Cecília da Costa;F;36;11625.05;2022-02-15 00:00:00+00:00;Casado
6841;Nina das Neves;F;36;7907.08;2022-03-22 00:00:00+00:00;Divorciado
6842;Srta. Helena da Cruz;F;60;18741.83;2022-05-15 00:00:00+00:00;Casado
6843;Letícia Almeida;M;24;0.0;2024-05-27 00:00:00+00:00;Casado
6844;Noah Rodrigues;F;26;3693.88;2023-10-01 00:00:00+00:00;Divorciado
6845;Alexia Rocha;M;19;0.0;2023-03-22 00:00:00+00:00;Divorciado
6846;Marcela Santos;M;46;5235.25;2021-08-19 00:00:00+00:00;Solteiro
6847;Lara da Conceição;M;19;7940.86;2021-09-26 00:00:00+00:00;Divorciado
6848;Davi Lucas da Rosa;M;74;7504.62;2026-01-12 00:00:00+00:00;Solteiro
6849;Dra. Natália Sales;F;0;24232.79;2022-08-05 00:00:00+00:00;Solteiro
6850;Marina Pinto;M;23;9873.49;2021-07-12 00:00:00+00:00;Divorciado
6851;Sofia Lopes;F;18;19544.24;2021-05-29 00:00:00+00:00;Casado
6852;João Gabriel Rodrigues;M;34;13632.8;2022-09-07 00:00:00+00:00;Casado
6853;Laura das Neves;F;25;7526.87;2021-06-04 00:00:00+00:00;Solteiro
6854;Maria Julia Rocha;M;39;19726.8;2025-04-01 00:00:00+00:00;Divorciado
6855;Amanda Cardoso;M;23;22791.72;2021-12-10 00:00:00+00:00;Casado
6856;Brenda Caldeira;F;31;19083.43;2024-01-30 00:00:00+00:00;Divorciado
6857;Heitor Porto;F;38;1447.94;2026-05-01 00:00:00+00:00;Casado
6858;Luiz Miguel da Rosa;F;40;6327.73;2025-08-28 00:00:00+00:00;Divorciado
6859;Antônio da Rocha;M;27;0.0;2025-02-22 00:00:00+00:00;Solteiro
6860;Brenda Carvalho;F;38;20565.69;2024-04-26 00:00:00+00:00;Divorciado
6861;Thiago Mendes;F;64;20029.83;2024-05-27 00:00:00+00:00;Divorciado
6862;Sophie da Paz;M;70;0.0;2025-10-28 00:00:00+00:00;Solteiro
6863;Agatha Martins;M;68;2970.05;2024-09-09 00:00:00+00:00;Divorciado
6864;André Dias;F;67;2602.33;2025-12-29 00:00:00+00:00;Divorciado
6865;Dr. Benício da Conceição;F;63;3832.2;2022-08-05 00:00:00+00:00;Divorciado
6866;Sr. Francisco Cavalcanti;M;51;13594.74;2021-12-10 00:00:00+00:00;Casado
6867;Davi Luiz Castro;F;57;4770.55;2025-01-18 00:00:00+00:00;Casado
6868;Melissa da Luz;M;27;10843.16;2025-03-25 00:00:00+00:00;Casado
6869;Lucas Oliveira;F;58;15366.18;2024-11-08 00:00:00+00:00;Casado
6870;Sra. Laís Moraes;M;20;9155.74;2025-04-27 00:00:00+00:00;Solteiro
6871;Dr. Murilo Fogaça;F;0;20696.8;2024-06-20 00:00:00+00:00;Solteiro
6872;Sophie da Mota;no value;60;0.0;2026-02-12 00:00:00+00:00;Casado
6873;Samuel Costa;M;34;24063.19;2025-08-04 00:00:00+00:00;Divorciado
6874;Bruna da Costa;M;30;18869.06;2022-02-12 00:00:00+00:00;Solteiro
6875;Valentina da Rocha;M;60;7124.95;2025-12-01 00:00:00+00:00;Casado
6876;Natália Monteiro;M;19;3159.82;2026-04-22 00:00:00+00:00;Solteiro
6877;Dra. Maria Almeida;M;42;16537.0;2022-09-24 00:00:00+00:00;Casado
6878;Maysa Dias;no value;55;11273.83;2021-09-13 00:00:00+00:00;Solteiro
6879;Fernanda da Rocha;F;0;17227.11;2023-08-03 00:00:00+00:00;Divorciado
6880;Leonardo Santos;F;43;0.0;2023-06-18 00:00:00+00:00;Solteiro
6881;Sarah Silva;M;74;20342.32;2022-04-19 00:00:00+00:00;Solteiro
6882;Srta. Valentina Nogueira;no value;43;10506.84;2026-02-12 00:00:00+00:00;Casado
6883;Yuri Oliveira;F;0;0.0;2021-07-14 00:00:00+00:00;Divorciado
6884;João da Rocha;M;61;15680.32;2024-02-14 00:00:00+00:00;Divorciado
6885;Eloah Mendes;F;21;17665.82;2023-05-15 00:00:00+00:00;Divorciado
6886;Heloísa Alves;F;75;11459.71;2025-02-10 00:00:00+00:00;Casado
6887;Ana Beatriz Costela;F;67;2807.2;2023-06-29 00:00:00+00:00;Solteiro
6888;Sr. Leandro Teixeira;F;18;17840.16;2026-02-02 00:00:00+00:00;Divorciado
6889;Thiago Caldeira;M;46;10694.49;2023-08-21 00:00:00+00:00;Divorciado
6890;Isabella Silva;F;57;22081.32;2024-05-21 00:00:00+00:00;Solteiro
6891;Diego da Luz;M;26;21134.53;2024-12-11 00:00:00+00:00;Solteiro
6892;Maria Luiza Azevedo;M;25;19450.43;2024-02-05 00:00:00+00:00;Casado
6893;Luiz Fernando Campos;M;35;5680.95;2023-03-30 00:00:00+00:00;Casado
6894;Renan Martins;M;39;20680.89;2026-02-17 00:00:00+00:00;Casado
6895;Benício Cavalcanti;M;57;8869.36;2025-06-08 00:00:00+00:00;Divorciado
6896;Letícia Cunha;M;55;2601.53;2021-09-21 00:00:00+00:00;Casado
6897;Alice Alves;F;74;10616.12;2024-09-19 00:00:00+00:00;Casado
6898;Pedro Henrique Cardoso;M;74;8708.38;2024-05-13 00:00:00+00:00;Casado
6899;Fernando Ramos;M;0;23431.18;2022-09-09 00:00:00+00:00;Casado
6900;Pedro Lucas Dias;M;66;20869.73;2022-11-09 00:00:00+00:00;Solteiro
6901;Vitor Gabriel Correia;M;18;0.0;2021-07-03 00:00:00+00:00;Solteiro
6902;Murilo Dias;M;0;22777.68;2021-08-08 00:00:00+00:00;Casado
6903;Rebeca Araújo;F;40;12839.76;2024-03-14 00:00:00+00:00;Divorciado
6904;Enrico Cardoso;F;43;3207.95;2022-10-27 00:00:00+00:00;Solteiro
6905;Lucas Gabriel Ferreira;M;35;6516.56;2023-08-21 00:00:00+00:00;Divorciado
6906;Anthony Ferreira;F;63;2982.43;2022-01-31 00:00:00+00:00;Divorciado
6907;Srta. Gabriela Freitas;F;26;11470.35;2025-11-01 00:00:00+00:00;Solteiro
6908;Maysa Nogueira;M;28;18435.25;2025-01-03 00:00:00+00:00;Solteiro
6909;Davi Luiz Campos;F;40;18360.53;2021-07-16 00:00:00+00:00;Divorciado
6910;Srta. Stephany Martins;F;42;14074.12;2023-10-12 00:00:00+00:00;Casado
6911;Vitor Hugo da Paz;M;72;5769.01;2024-05-08 00:00:00+00:00;Divorciado
6912;Enzo Gabriel Cardoso;M;52;2215.07;2024-05-29 00:00:00+00:00;Solteiro
6913;João Gabriel Moura;F;37;7269.4;2023-10-02 00:00:00+00:00;Divorciado
6914;Sarah Costa;F;75;6717.96;2025-02-01 00:00:00+00:00;Divorciado
6915;Srta. Natália Martins;F;46;9278.92;2021-09-29 00:00:00+00:00;Divorciado
6916;Helena Barros;M;24;13781.33;2022-08-15 00:00:00+00:00;Solteiro
6917;Ana Laura Silva;M;28;7995.16;2024-06-05 00:00:00+00:00;Divorciado
6918;Letícia Cunha;F;28;21357.39;2021-10-05 00:00:00+00:00;Casado
6919;João Vitor Moura;M;68;24440.72;2024-09-08 00:00:00+00:00;Solteiro
6920;João Miguel Azevedo;M;70;13648.38;2022-09-09 00:00:00+00:00;Divorciado
6921;Ana Júlia Costa;F;73;8752.75;2025-02-01 00:00:00+00:00;Divorciado
6922;Sr. Arthur das Neves;M;65;9994.57;2025-08-23 00:00:00+00:00;Casado
6923;Dr. Diogo Santos;F;34;17918.22;2025-03-22 00:00:00+00:00;Solteiro
6924;Srta. Júlia Santos;F;19;17608.16;2023-09-01 00:00:00+00:00;Divorciado
6925;Eduarda Gonçalves;M;65;0.0;2022-10-30 00:00:00+00:00;Casado
6926;Sophia da Conceição;F;36;15650.4;2023-12-05 00:00:00+00:00;Casado
6927;Felipe Barros;F;32;5562.74;2024-12-30 00:00:00+00:00;Divorciado
6928;Marcelo Lima;M;19;12609.05;2025-06-23 00:00:00+00:00;Casado
6929;Kevin Vieira;M;68;8137.4;2023-03-18 00:00:00+00:00;Divorciado
6930;Ana Júlia Porto;M;40;2678.33;2025-03-28 00:00:00+00:00;Divorciado
6931;Francisco Carvalho;M;35;20463.03;2023-03-11 00:00:00+00:00;Solteiro
6932;Thiago Costela;F;40;7706.31;2025-03-27 00:00:00+00:00;Solteiro
6933;Theo Aragão;M;37;16684.38;2024-03-31 00:00:00+00:00;Divorciado
6934;Emanuella Cardoso;F;32;13727.4;2022-05-03 00:00:00+00:00;Solteiro
6935;Sarah Lopes;M;59;18121.53;2022-04-11 00:00:00+00:00;Solteiro
6936;Valentina Martins;F;39;1213.96;2023-02-26 00:00:00+00:00;Casado
6937;Eduardo Cunha;F;63;2619.65;2022-06-27 00:00:00+00:00;Solteiro
6938;Davi Luiz da Costa;F;22;7605.14;2026-01-24 00:00:00+00:00;Casado
6939;Benício Ribeiro;M;71;11542.24;2023-10-06 00:00:00+00:00;Solteiro
6940;Sofia Alves;M;59;7751.02;2025-02-17 00:00:00+00:00;Divorciado
6941;Samuel Monteiro;F;37;14187.11;2024-07-28 00:00:00+00:00;Solteiro
6942;Vitor Pinto;F;65;12991.84;2023-10-06 00:00:00+00:00;Solteiro
6943;Manuela Costela;F;19;3104.61;2025-05-22 00:00:00+00:00;Divorciado
6944;Pedro Lucas Costela;M;75;18471.62;2024-12-14 00:00:00+00:00;Solteiro
6945;Guilherme Monteiro;M;75;21405.97;2021-07-12 00:00:00+00:00;Casado
6946;Nina Cardoso;M;46;13582.81;2021-09-28 00:00:00+00:00;Divorciado
6947;Stephany Viana;F;39;7404.84;2025-10-10 00:00:00+00:00;Solteiro
6948;Samuel Ramos;no value;36;9400.3;2024-02-20 00:00:00+00:00;Solteiro
6949;Bryan Nascimento;M;52;16610.31;2025-09-11 00:00:00+00:00;Solteiro
6950;Dra. Marina Pires;F;39;5503.98;2021-11-08 00:00:00+00:00;Solteiro
6951;Breno Azevedo;no value;47;10002.07;2023-12-05 00:00:00+00:00;Casado
6952;Caio da Conceição;F;55;16286.7;2023-03-18 00:00:00+00:00;Divorciado
6953;Srta. Maria Sophia Moraes;F;41;15960.16;2024-03-09 00:00:00+00:00;Casado
6954;Dr. Felipe Pires;M;29;0.0;2021-10-14 00:00:00+00:00;Divorciado
6955;Enzo Gabriel Jesus;F;49;21801.39;2022-10-18 00:00:00+00:00;Casado
6956;Lucas Gabriel Sales;M;22;23687.82;2023-05-16 00:00:00+00:00;Divorciado
6957;Rafael Araújo;M;71;11821.35;2024-04-08 00:00:00+00:00;Casado
6958;Francisco da Cunha;M;73;21920.23;2021-12-02 00:00:00+00:00;Casado
6959;Sr. Pedro Lucas Oliveira;M;35;16704.23;2022-03-18 00:00:00+00:00;Divorciado
6960;Pietra Moraes;F;75;18259.99;2026-03-13 00:00:00+00:00;Divorciado
6961;Isadora Melo;no value;21;4908.93;2022-10-16 00:00:00+00:00;Casado
6962;Emanuella Cunha;F;50;13698.76;2022-01-13 00:00:00+00:00;Divorciado
6963;Emanuel Viana;M;52;18149.77;2021-10-17 00:00:00+00:00;Casado
6964;Pedro Henrique Fernandes;M;49;5140.28;2025-08-18 00:00:00+00:00;Casado
6965;Marcos Vinicius Moura;F;30;12634.12;2023-07-03 00:00:00+00:00;Divorciado
6966;Rodrigo Barbosa;F;28;2746.47;2024-05-14 00:00:00+00:00;Casado
6967;Carlos Eduardo Sales;M;65;13755.47;2023-02-16 00:00:00+00:00;Casado
6968;Guilherme Viana;M;75;2993.78;2022-09-28 00:00:00+00:00;Divorciado
6969;Isabel Castro;M;45;5236.86;2022-01-09 00:00:00+00:00;Divorciado
6970;Bruno da Rosa;F;48;22141.42;2024-03-16 00:00:00+00:00;Casado
6971;Enzo Fernandes;M;37;12253.74;2025-11-22 00:00:00+00:00;Divorciado
6972;Sophia da Paz;F;46;2209.48;2021-09-10 00:00:00+00:00;Divorciado
6973;Sra. Alana Pinto;F;51;17041.04;2024-12-03 00:00:00+00:00;Casado
6974;Luiz Henrique Moraes;F;62;5306.3;2022-09-17 00:00:00+00:00;Casado
6975;Luiz Felipe Ramos;M;68;15961.45;2021-11-08 00:00:00+00:00;Casado
6976;Diego Duarte;F;39;7611.39;2025-03-25 00:00:00+00:00;Casado
6977;Pedro Miguel Porto;M;40;22044.21;2025-12-27 00:00:00+00:00;Divorciado
6978;Davi Viana;M;70;14665.8;2023-05-23 00:00:00+00:00;Solteiro
6979;Renan da Mata;F;70;1819.03;2022-12-19 00:00:00+00:00;Casado
6980;Melissa Lima;M;70;21917.88;2024-02-11 00:00:00+00:00;Solteiro
6981;Ana Carolina Rezende;F;38;7002.17;2021-06-29 00:00:00+00:00;Solteiro
6982;Srta. Marcela Pinto;F;18;21554.94;2025-11-03 00:00:00+00:00;Casado
6983;Catarina Pereira;M;70;18639.94;2024-03-02 00:00:00+00:00;Solteiro
6984;Joaquim Porto;F;46;8994.63;2022-01-20 00:00:00+00:00;Divorciado
6985;Srta. Mariana Azevedo;F;72;14786.02;2022-10-03 00:00:00+00:00;Casado
6986;Sr. João Lucas Martins;F;18;9776.94;2021-05-30 00:00:00+00:00;Divorciado
6987;Dr. Eduardo Gonçalves;M;20;2793.98;2022-10-08 00:00:00+00:00;Casado
6988;Sarah Cavalcanti;F;69;22963.6;2025-11-06 00:00:00+00:00;Solteiro
6989;Vitor Hugo Peixoto;M;45;13113.15;2021-08-23 00:00:00+00:00;Solteiro
6990;Alexandre Duarte;F;64;8564.38;2023-04-23 00:00:00+00:00;Divorciado
6991;Enrico Farias;M;66;4348.45;2025-10-25 00:00:00+00:00;Casado
6992;Ana Carolina Sales;M;42;20732.33;2022-04-24 00:00:00+00:00;Solteiro
6993;Gabrielly Jesus;M;57;15713.88;2023-09-09 00:00:00+00:00;Solteiro
6994;Heloísa Porto;F;46;7450.93;2024-12-01 00:00:00+00:00;Solteiro
6995;Vicente Vieira;F;56;0.0;2021-12-17 00:00:00+00:00;Divorciado
6996;Dra. Valentina Duarte;M;50;12627.12;2025-02-23 00:00:00+00:00;Solteiro
6997;Breno Vieira;M;64;15290.68;2024-11-10 00:00:00+00:00;Divorciado
6998;Evelyn Ribeiro;M;24;9984.13;2022-09-18 00:00:00+00:00;Solteiro
6999;Henrique da Conceição;F;57;9515.16;2023-01-06 00:00:00+00:00;Casado
7000;Nicole Peixoto;M;64;16148.01;2025-05-09 00:00:00+00:00;Casado
7001;Luna Lima;M;18;21773.48;2023-11-10 00:00:00+00:00;Casado
7002;Francisco Dias;M;23;20331.73;2023-07-16 00:00:00+00:00;Solteiro
7003;Rodrigo Nascimento;M;44;1223.14;2023-03-02 00:00:00+00:00;Casado
7004;Miguel Pinto;M;25;22858.49;2021-07-31 00:00:00+00:00;Casado
7005;Henrique Costela;M;54;3151.64;2024-04-02 00:00:00+00:00;Divorciado
